user_id,age,gender,pref_Electronics,pref_Fashion,pref_Home & Kitchen,pref_Books,pref_Beauty,pref_Sports,pref_Toys,pref_Grocery,pref_Automotive,pref_Music
U0010,63,F,0.07877183050887976,0.22610718646455963,0.00729642181472739,0.007595957817548418,0.06670051096476871,0.05392841376290257,0.02175463491477151,0.13100560914224227,0.30755589340834977,0.0992835412012499
U0011,44,M,0.17548673546099597,0.26267202013480134,0.16907276413207656,0.009914142379219436,0.13755537797166786,0.009247571645684618,0.050024356944655644,0.10181348771556377,0.061462923324658164,0.022750620290676662
U0012,36,F,0.3352302944048097,0.06512668041856264,0.005152425563159993,0.12491912818878945,0.005645037338953744,0.016962102349766132,0.06642280891278939,0.28782080701529417,0.07753280220727869,0.015187913600595914
U0013,18,M,0.001845393997597679,0.1308970859984633,0.054507787045237156,0.21590796134028895,0.050666573170564666,0.01452444562484661,0.2701828721627081,0.04732776418325706,0.18409928749662233,0.03004082898041419
U0014,46,F,0.08301103044635949,0.2804764988133237,0.20219607778551626,0.056274102200784874,0.0779491464962611,0.18315415314077318,0.04696657669315354,0.00034533747076179264,0.06932644891163035,0.0003006280414356977
U0015,48,M,0.030822359844184185,0.01017527529554331,0.03124017815725754,0.03310703700966448,0.04476949204545045,0.21030794214844936,0.07146918629148859,6.131842103433778e-05,0.047107831264169085,0.5209393795227586
U0016,63,F,0.16517501587275613,0.07471528111262923,0.08907866290837389,0.12191754317800006,0.10835329880771047,0.37783062761616587,0.002064278584404615,0.0009224296151695649,0.0012419283866065992,0.058700933918183554
U0017,51,M,0.012305637501599945,0.0021694384050975966,0.004814181917708152,0.006609123285632639,0.001759998777483972,0.11064694118891975,0.08941155304126623,0.051532415856570896,0.08184045938941485,0.6389102506363059
U0018,19,F,0.011673883144731407,0.03954212785949989,0.01686220999638803,0.1339530278599263,0.11090455964088204,0.23329708462062698,0.0015944880731036354,0.052205946480535705,0.10248009526072314,0.2974865770635829
U0019,44,M,0.023901460021661353,0.06515312879821138,0.131503809225705,0.004038228094123574,0.012198563362624872,0.003674809204209339,0.12504897366994716,9.78920194630084e-05,0.31074617786871667,0.3236369577353376
U0020,52,F,0.02411635887489806,0.16136772236431202,0.053806273206208434,0.26645855734385365,0.2864243416307281,0.013469960122049625,0.04928272039506562,0.025143771907706423,1.6243481583368632e-05,0.11991405067359488
U0021,41,M,0.30204777019033313,0.33488993022877755,0.0012952031967794265,0.0010219637999363687,0.17581249496123624,0.03602630266899039,0.05195176019676183,0.04052377477750075,2.7166905293782705e-05,0.05640363307439042
U0022,38,F,0.28452595332385866,0.03170958346415532,0.007818133724413352,1.095560814536865e-06,0.2695034115883416,0.14515934541955777,0.12229584284377307,0.004749555799917668,0.00040425030237446763,0.13383282797279347
U0023,56,M,0.0032667346961110766,0.001442241200066314,0.36146195469079534,0.00010483635830702203,0.08249118727148842,0.005121629309833256,0.2061748714485327,0.2441020018645547,0.08528265939878196,0.010551883761529188
U0024,46,F,0.23185727949147605,0.40370612159154134,0.008493388815716341,0.06901314235648462,0.10073160438388526,0.03255783956656973,0.00309787485961468,0.0518548561753073,0.09138795382402179,0.007299938935382763
U0025,50,F,0.35307249197919593,0.02804024602933668,0.19037694834195826,0.012321002756510938,0.08222760430478432,0.03937249628135539,0.009916956221192149,0.007517027018810283,0.2770401980782807,0.00011502898857543317
U0026,39,F,0.055528600298432484,0.5043486292016878,0.17514932176499481,0.0167236974021322,1.2648325451517482e-06,0.02354351970875086,0.10011654957805877,0.09172385241234453,0.008828807309066026,0.024035757491987397
U0027,31,M,0.1868917509009592,0.05819311558963389,0.18413583494963964,0.015079451446894028,0.00028673114375373995,0.2492280113942449,0.0020633219118835295,0.02496380656078984,0.19902824376526868,0.08012973233693246
U0028,42,M,0.09448616810590378,0.007499628222298568,0.0006824797076426159,0.05986575654779599,0.036169766708602114,0.010338565564467732,0.009258865805672865,0.6009860217571784,0.08301444459854224,0.09769830298189577
U0029,63,M,0.17825439166771814,0.14538975497226045,0.22107534921143684,0.1351157369073872,0.013839074617021675,0.045963054017529585,0.012255704805580482,0.038166263626274365,0.2098815341602096,5.913601458157246e-05
U0030,46,F,0.0982034403043409,0.004160927326011746,0.04131151273764947,0.18002908196171052,0.08717532231131968,0.3527757367456273,0.0031828351780885094,0.04533049869230761,0.1860786378788469,0.0017520068640975847
U0031,51,F,0.1977294237508345,0.16344680717738003,0.15674293044261617,0.013538529106994898,0.19505652277604557,0.11533214202032724,0.12148617091094971,0.00493027241569301,0.0005837907270267624,0.03115341067213222
U0032,23,M,0.24239678872430523,0.0018809179138062182,1.0068103935173846e-06,0.02373058193435053,0.29831457097747144,0.00022691637845631443,0.028469379062287546,0.009738954644505823,0.2778482257024699,0.11739265785195335
U0033,64,F,0.016619360002101853,0.004780802895002434,0.21743198428852253,0.18582285250962632,0.09353601267228367,0.21899856392910244,0.0911971154124944,0.046174662186882855,0.0809022851906386,0.04453636091334482
U0034,29,M,0.013084239768761182,0.01052469127918268,0.05027491823387772,0.6560728695784058,0.03297604679843479,0.015102779885836776,0.029354888450375784,0.06944095504842121,0.026183516188437343,0.09698509476826665
U0035,63,F,0.38816364830857764,0.27465936081477094,0.0664939684876983,0.01205597968254368,0.01719595561296722,0.01874885578282149,0.005004625722653083,0.012056517261813544,0.015553147778399305,0.19006794054775455
U0036,38,M,0.0029157236513282143,0.03177289105587288,0.27334666765941495,0.0982492930315119,0.06288787393760384,0.177926117767009,0.26027428934478325,0.00453942530078648,0.00022304181715501677,0.08786467643453444
U0037,61,M,0.003465206970156452,0.0016804063159277017,0.21008959021140816,0.022775689281039634,0.3532421309177841,0.062147462484162586,0.17998113823932144,0.04469367067292423,0.04475197511812775,0.07717272978914788
U0038,59,M,0.04249935499234568,0.006501606916865175,0.0027104067369077157,0.04352142881051392,0.021935381129022973,0.6230334507542358,0.013620871602354482,0.13042585433313225,0.008010949980044533,0.10774069474457762
U0039,53,M,0.03200476148264024,0.018989885267844016,0.047489640486164345,0.5478617435461876,0.015822543629547593,0.1986107403899179,0.0006930930447636897,0.12377155900188083,0.014381117999345895,0.00037491515170765395
U0040,61,M,0.08623942847071603,0.0026386942829737716,0.06053620979151234,0.05004228755641747,0.0643142755390001,0.4825273980859482,0.05454319817521309,0.055327191250624706,0.015957753502528062,0.1278735633450662
U0041,46,M,0.0015175183679636542,0.0018105377520618012,0.12705350475921112,0.09504437816122514,0.36677745807158924,0.19298791930491688,0.14389275061170834,7.638139024033187e-05,0.008883092768777983,0.061956458812305326
U0042,57,M,0.1271678512576746,0.036558313358852776,0.11138017260139367,0.06252007605522719,0.05865745654019872,0.08969782899435849,0.41849004067025375,4.327154144215195e-05,0.04280674414453249,0.052678244836066083
U0043,26,M,0.012310854737853098,0.09480879999236218,0.02639686010777291,0.02797106940779593,0.29820313640804735,0.014626904474365971,0.11168700203962743,0.17292735961342204,0.0024679631890924527,0.23860005002966062
U0044,21,F,0.043612445132067544,0.0899508096447227,0.010972023486740938,0.010766888618629324,0.02347042762949728,0.5454686143130622,0.004341676112839012,0.12371165408233625,0.00031217396637283593,0.1473932870137318
U0045,43,M,0.03541814429087173,0.23292627343124347,0.041373921886131725,0.09413706933148407,0.09030200205188874,0.26938226188528464,0.12983150910057087,0.02366993730669202,0.07218128137703071,0.010777599338802075
U0046,56,M,0.09990106779603954,0.0031421565083209137,0.040979839501978685,0.05164111006234991,0.14555758747549996,0.012889924631570421,0.4138682173444878,0.06574238093627827,0.008549469080804187,0.15772824666267016
U0047,53,F,0.2694830541748072,0.09710027036740534,0.002670705964510745,0.027567496707420387,0.019280981499564642,0.13092382329511165,0.3697739345525524,0.02789269882831123,0.013968926398697725,0.04133810821161863
U0048,42,F,0.009019525010330594,0.11869882762649758,0.1435793271098585,0.16630418488930243,0.08208165162072474,0.02555900041006993,0.08230045409135793,0.24685535046009605,0.07083305116538806,0.05476862761637425
U0049,42,M,0.13724401235145367,0.176315766574764,0.01942202881213284,0.021182129426622433,0.019417943588319598,0.4793559825790757,0.048744444380569095,0.00943114314657245,0.08852328481196278,0.0003632643285273126
U0050,46,F,0.06490497166395358,0.01563055137354466,0.05408754383393172,0.033638620563907956,0.15203049560966878,0.28808672815861386,0.014675318165432877,0.06666773976933577,0.31027067442267886,7.356438932016766e-06
U0051,58,F,0.17256441050509005,0.10920842393779279,0.008432832380086963,0.03709831176126262,0.01415304456817727,0.23108685554013506,0.00057206574838821,0.23933960095072873,0.17112808520252631,0.0164163694058119
U0052,57,F,0.008344729705586206,0.0077514121181816,0.051275046761237314,0.07498931105699533,0.3989206995068808,0.2924686391502897,0.08633980187720691,1.1108574764400714e-05,0.00043060814385116863,0.07946864310500645
U0053,23,M,0.3239841345004336,0.2987146614283917,0.01139266145892236,0.019657650245982133,0.011874836261781187,0.00497685818512156,0.009997731491751129,0.06214912755165351,0.19738483988868774,0.0598674989872751
U0054,45,M,0.005304863660371348,0.017022515429014062,0.38070607512864074,0.07688787360238397,0.01423819296979428,0.016162582830633966,0.038245560495541245,0.02285581011309456,0.005678908145242226,0.4228976176252835
U0055,35,M,0.1269779809409021,0.35553625416113976,0.025521747199258822,0.08180232945800169,0.1603663574339831,0.04839064788695501,7.807445665353431e-05,0.1581751308638978,0.00407426643571362,0.03907721116349469
U0056,55,F,0.007693624401636135,0.18992524825993903,0.00355214566724837,0.09813471606412137,0.0007541847136449661,0.10705777489246185,0.048594317604730194,0.5083041658252825,0.023417533281619295,0.012566289289316395
U0057,41,F,0.24232568165065652,0.0005240159102066461,0.008830712557459331,0.06977223373163347,0.01737592688519356,0.01873151971683521,0.28184844757904437,0.2784824130811033,0.0814362881351,0.0006727607527678349
U0058,64,F,0.03562276144607337,0.06999806182944107,0.0053329983256466896,0.1546702887250521,0.04533864329195148,0.0052061555575922585,0.20739125948014414,0.3802901778452706,0.010272480220342325,0.08587717327848621
U0059,38,F,0.09669172920776659,2.091235048177952e-06,0.0005990664097882852,0.00010430549872487185,0.33296021974343704,0.078683712643569,0.0030453941035676595,0.30005326037846797,0.0398958097646549,0.14796441101497554
U0060,49,M,0.017296895308121472,0.007570884210923672,0.007561467917288601,0.0007088611249357576,0.0013907801677304037,0.053184956781155195,0.8443439179525096,0.04279884988299443,0.022405464608285356,0.0027379220460555277
U0061,23,M,0.004234889202756112,0.10024177385013976,0.01616727234098811,0.39908297109982727,0.07154351466443404,0.2618780647895567,0.014720898756899583,0.08314102905932934,0.008352908078184727,0.040636678157884305
U0062,61,F,0.03551136657661504,0.04341785159381613,0.0017724571557640497,0.1568428882585967,0.2394341005204995,0.029915965098258827,0.006295338951854363,0.2562514322924912,0.0004138142707099617,0.23014478528139434
U0063,25,F,0.22196133278697555,0.03077439447595716,0.07197800882707307,0.006670244709914093,0.008417913272932774,0.1793537357923082,0.019906470371058024,0.023274854872201847,0.2771934829293055,0.16046956196227372
U0064,35,M,0.04190196124233203,0.18907623038252674,0.3904577270246423,9.150005858157731e-05,0.020605976895916103,0.11022842652323141,0.07332058520452017,0.07250629090641154,0.0009760355166981029,0.1008352662451399
U0065,57,M,0.0016553602501936215,0.2928643549793536,0.004670739442804475,0.08355156645216678,0.04241385702879163,0.1711182438815498,0.01347581215651584,0.028335053816642582,0.1235814514158652,0.23833356057611646
U0066,63,F,0.1900603042628268,0.012366519160376295,0.08817042182663112,0.26329259455220844,0.06615774902101149,0.24501806004374077,0.05112296425009351,0.018408835650081067,0.06258953443814266,0.002813016794888024
U0067,40,M,0.25361131773003354,0.0305538906290207,0.17852544104566392,0.0035256412319968357,0.061751796249381534,0.08796129307483923,0.10489144783700477,0.17934554978854547,0.09387486451338609,0.005958757900128027
U0068,40,M,0.19624073873946368,0.008652845446499116,0.5239104600937176,0.0357373178442374,0.04029250144451312,0.02522328561559737,0.00039651334444323156,0.009626210478625748,0.005106064148566097,0.15481406284433658
U0069,20,F,0.006544072924489507,0.24780836061692255,0.19787108649355306,0.008728699537668394,0.030605969823947816,0.058699837975571864,9.089298827959546e-06,0.11087208141162162,0.246831212731286,0.09202958918611129
U0070,64,M,0.0557520833220763,0.051801136858180254,0.002397517139931759,0.011849098568278212,0.004741398427501369,0.28832456697262804,0.30129811247607535,0.08252624583141717,9.726067053622925e-06,0.2013001143368581
U0071,18,M,0.31443869807914054,0.004469696258941049,0.005181925187105441,0.07528160648761001,0.0015871944612794859,0.00042869824502746683,0.12659387674969586,0.03785437986492397,0.3596688290811278,0.07449509558514836
U0072,19,F,0.012541958467357036,2.8223889525913485e-08,0.038276366353201204,0.5373759817489919,0.0058526783387081545,0.20068335843326018,0.1389409357976373,0.029862713845374273,0.017916134403868425,0.018549844387711928
U0073,40,M,0.1730771824744548,0.05463318222703955,0.0665226425471857,0.1501780044623608,0.12061373001026637,0.04448246715635451,0.015443721839336856,0.1377498280812827,0.02589019849851557,0.2114090427032032
U0074,18,F,0.20806363489739588,0.00424513751941931,0.10492679965607965,0.12472577617628482,0.012996175297888381,0.04016886725257519,0.033101255884594644,0.40415667786909754,0.05435750680221555,0.013258168644448927
U0075,25,M,0.0889195474133179,0.01682950017895721,0.09211621773415414,0.0018803783647490641,0.41480624843229413,0.08898784447840695,0.006917475348325011,0.04612870437449487,0.019511933967392085,0.22390214970790878
U0076,47,M,0.09028471116590768,0.0167730351090527,0.0980222210304593,0.03820912945635076,0.029034649855023166,0.05275779215879408,0.3069641280020386,0.05375451373323613,0.26587492663870876,0.04832489285042868
U0077,51,M,0.0015357968719893497,0.08538348655164958,0.001029563689628683,0.03815877519070373,0.08993937845335437,0.17741355784167193,0.09094539389872024,0.2059720504830791,5.0125663483479765e-05,0.3095718713557195
U0078,32,F,0.0009970571110631025,0.003674499958018349,0.019763831369804422,0.0006634633354324871,0.043926077074333665,0.24239636820944685,0.09899811136672011,0.05414530394613744,0.4321778619585854,0.10325742567045829
U0079,55,M,0.022953829377488393,0.5151704879084629,0.004889283361813262,0.07710527118603347,0.012134027851595007,0.018204732044269513,0.1305813272904715,0.10959697175240654,0.03601623785796189,0.07334783136949742
U0080,46,F,0.004539166174385379,0.12215446254953553,0.22625525299456753,0.005012964639671073,0.0008140377928738466,0.1312546444572493,0.20974304737365393,0.014142706982741796,0.28560215673519557,0.00048156030012607944
U0081,28,M,0.0028096251265775857,0.22197755998478966,0.05109196688758139,0.33882522357171746,0.11878716904985562,0.09099290468692404,0.15960092265683867,0.011690676517718539,0.002992668703745443,0.0012312828142517235
U0082,51,M,0.15175096467577281,0.14418596521450394,0.010075798596948078,0.008642926127664059,0.14915589243460686,0.15956479796863438,0.27167541325312083,0.04811058188741053,0.014041340154294714,0.042796319687043845
U0083,45,F,0.16770162110656114,0.0004613037477365802,0.2889144281308926,0.014747916688076942,0.07325727368312804,0.024527205960184168,0.00028495389348124207,0.18714796008334797,0.22573466385525717,0.01722267285133409
U0084,56,F,0.06514559410028055,0.11471761207107668,0.2332261447563314,0.04537642300357316,0.00022976270254751975,0.04955575901535834,0.0012507206272759455,0.21867264806623285,0.1101514797874908,0.16167385586983274
U0085,25,F,0.09625830592555837,0.0022908954892424797,0.31663906273425935,0.02757426098025584,0.06714417813923731,0.05686507826292983,0.11312503610929393,0.19020156432334004,0.12892133181163667,0.0009802862242461313
U0086,28,M,0.1543279239329417,0.22334680703856746,0.010241702895505696,0.042241876340390186,0.2969918371829369,0.00760509899655147,0.006304549084101633,0.015472967602296325,0.22110112948102206,0.022366107445686564
U0087,32,M,0.10339639298893737,0.0020584826645467917,0.008723833351735997,0.02454049676417867,0.07258694199597043,0.3480584229199049,0.010671260619824525,0.1886424283378736,0.013986556789947532,0.22733518356708018
U0088,34,F,0.19398206629177406,0.04681037225593154,0.0006907628783123477,0.4895118938589455,0.08101595993850284,0.02797038222744503,0.061522289448489795,0.017639108711815513,0.02285574473155767,0.05800141965722574
U0089,59,M,0.007448741812345916,0.46219614350017557,0.0002634300175219052,0.0037249789708091036,0.0010736871014028913,0.0532215268932018,0.17822067219616483,0.12187888485972052,0.1714147058868257,0.0005572287618316694
U0090,52,M,0.00017850203613635626,0.21717710079879038,0.3557506361202469,0.0985781986026082,0.004275679237880964,0.002627678659137257,0.017775444069367957,0.08753144933657502,0.19557877331178503,0.020526537827471894
U0091,43,F,3.074108410531156e-05,0.03225005087728776,0.010112199031646188,0.3551374356263256,0.0007444841393933587,0.021660111622991342,0.021933062612348314,0.10892480351111306,0.05470391263208034,0.3945031988627088
U0092,43,F,0.37445324654332357,0.18546455560805467,0.17374353574742007,0.0007777285988056657,0.16590768215852128,0.002121629994426989,0.009062778273597125,0.03606741680510564,0.021679599129905493,0.030721827140839465
U0093,59,M,0.20416309866353574,0.0004891838850166134,0.01090838590495636,0.026570861369846502,0.10991960443174413,0.06532067526832805,0.02529132546495141,0.03190854754538709,0.12080464065748396,0.4046236768087501
U0094,38,F,0.026325625098347336,0.18580169262597548,0.1887783162468049,0.00262670598412034,0.004549757886487731,0.04623569745244127,0.23157269372035727,0.23604202288439793,0.07742754048747724,0.0006399476135904315
U0095,28,F,0.12208768843470943,0.31526068777225963,0.18991003294933964,0.17089983347526982,0.1627483399852354,0.0016004770478943128,0.0035453348261189153,0.024396378705447634,4.9957824407715965e-05,0.009501268979317546
U0096,24,M,0.12612041498382257,2.1803556024833514e-05,0.10482881982905325,0.006419162619454828,0.17534095546954354,0.20821893089489898,0.03528078443354832,0.0010161163086098706,0.23069762599268795,0.11205538591235589
U0097,33,F,0.4366039587594529,0.01621772766584738,0.0059033152546665146,0.0008034296152906043,0.010613782853785201,0.08704457195535384,0.04056349237483791,0.3997044368593314,0.0003464218209008702,0.0021988628405331966
U0098,48,F,0.25379766982713486,0.01609291175710758,0.1795488846844851,0.0037434951731433277,0.10618474593707788,0.08016443244102042,0.005377224021533861,0.010791408832863992,0.30699227005241175,0.03730695727322109
U0099,40,M,0.0040656157184459935,0.03853017147698381,0.0956903728441725,0.0844710366831476,0.0017676892755904366,0.3043594746641362,0.002483947403567069,0.04668871472474766,0.3607290296800211,0.06121394752918753
U0100,37,M,0.3813232246884957,0.00429801023545239,0.0011774984292589965,0.05034023648155845,0.10271413995530354,0.2534016731428032,0.12053232551592188,0.016458085835589477,1.994407215869678e-06,0.06975281130840058
U0101,40,M,0.027380176932285415,0.3761429922483429,0.08891424577680268,0.028122823200826156,0.036198812343698455,0.04261441157256104,0.13838102874956978,0.03247811419690313,0.0003171671104802392,0.2294502278685302
U0102,63,F,0.010730138980365395,0.16963772984012038,0.11198696300886161,0.3114798517167797,0.010346187025219045,0.0005311249726152633,0.23548080085246986,0.057656677325580934,0.08624806393806804,0.005902462339919808
U0103,64,M,0.11795556787890589,0.0007421080798989272,0.0007870832012689281,0.10988550697756902,0.04619708490176617,0.21519120434849495,0.02878083821809616,0.14889702056178236,0.17753911163779884,0.1540244741944188
U0104,25,M,0.24154278305895127,0.13509864744036157,0.016525841782254212,0.023600308604523633,0.15092978142210445,0.05883987636848417,0.00018454438724678824,0.003719680401695714,0.3162563606637007,0.053302175870677475
U0105,23,M,0.19711080030101885,0.03302535022746447,0.33747768657019284,0.0827278239163054,0.27296122833886477,0.0005283271017263318,0.036803034367270185,0.0009976115358848985,0.00024966946647025104,0.03811846817480203
U0106,29,M,0.0002221999153369333,0.007836379352992053,0.12710531545183001,0.13981558773396888,0.02692225299418029,0.20140185087865145,0.04518960447083602,0.01985185967426461,0.11054411990251693,0.32111082962542276
U0107,58,M,0.1836700958456362,0.09178721978395439,0.05097572924967143,0.005349041253145016,0.0016130359212033212,0.2459718552742097,0.121529680174345,0.24207373983664052,0.004762155760593554,0.052267446900601124
U0108,39,F,0.12585464395620832,0.03070184093796522,0.0025884080830224717,0.007277918800263233,0.07359897898706477,0.01337482688712047,0.6442481836449302,0.04723558935383292,0.03078958262884864,0.02433002672074355
U0109,58,F,0.06629655612789727,0.19427940218290154,0.022300035858801144,0.047790540969303553,0.0703895985700265,0.05936042318239443,0.2177490975865877,0.0205022822464884,0.02730100683179327,0.2740310564438062
U0110,48,M,0.07151606337307288,0.14125536599968527,0.0053447169009672975,0.041365271757043215,0.013575173972270526,0.18481085367354064,0.0008547603286147646,0.01341823307596924,0.45911437298691254,0.06874518793192352
U0111,44,M,0.2310205927054395,0.12041857385612419,0.2395558124727831,0.0027286627915957848,0.006731635688258263,0.002944071890301535,0.12384377144531918,0.004004042865159975,0.16344127670469635,0.105311559580322
U0112,31,M,0.008212945251570087,0.14067989510281098,0.49469134596214004,0.004674011285151009,0.007758041323111153,0.10333465591578425,0.0526644187660519,0.15848492930593708,9.55686008602227e-05,0.02940418848658337
U0113,34,F,0.003193499600500735,0.03344634789968194,0.3341309628243584,0.025888520735078368,0.0169297743117923,0.05794450732443152,0.31828659678664517,0.16849466247295458,0.004020936795870403,0.03766419124868668
U0114,24,F,0.13629764518249204,0.014648036692708826,0.013527793953409887,0.12758328462293975,0.11475987295419514,0.10923887179283033,0.12296832826149799,0.01284974782902878,0.22677850517637793,0.12134791353451925
U0115,42,F,0.2690623388565302,0.07712284684520407,0.0004132095956082925,0.035928614982735904,0.024199701121331508,0.043334948350556166,0.1337310243206289,0.31297162315855864,0.09808068517788725,0.005155007590958965
U0116,31,F,4.6581183331115046e-05,0.06921479559657294,0.10991073822826802,0.033213320924941545,0.4496203817836193,0.0005153996901623082,0.00067591388155565,0.10510115708992172,0.006844874045112477,0.22485683757651498
U0117,31,M,0.11531302898767522,0.24203221477285944,0.04834397095415859,0.025229790914678103,0.0003645691979527704,0.0036574400093853585,0.001343237274898942,0.01541463102557346,0.1856542025391641,0.3626469143236541
U0118,19,M,0.027760382860826657,0.12256113091525202,0.5401506647767715,0.14478455351918953,0.03576003003676311,0.02633921177898276,0.002814412298087313,0.06621644142123653,0.009536734757013452,0.024076437635876982
U0119,55,M,0.06997985303083026,0.032207417241921096,0.21506959959817518,0.03642831764543475,0.04912457260810904,0.05298682278968774,0.09507994939748336,0.39686660182628425,0.04820074701364839,0.004056118848426043
U0120,62,F,0.6416473743820554,0.049238687287204916,0.10316332917574447,0.17420123069702254,0.013330070433828032,0.0024399719794870206,0.004764981526576917,0.002079379524057346,0.009115930015163955,1.9044978859320534e-05
U0121,41,M,0.014638870021600466,0.0027694328540066523,0.0034948370294520877,0.27266974826262713,0.01584412642849961,0.4088978905211542,0.0775865179470044,0.1268244929695366,0.0008126905242073369,0.07646139344191157
U0122,43,M,0.012909523967980162,0.10773382147808165,0.18900692526575907,0.021466626450440413,0.0018659034669236366,0.00012338895063427276,0.018108048470147995,0.05162205029631584,0.026532266954299593,0.5706314446994174
U0123,61,F,0.033101823545049605,0.2775888357211207,0.2228023217483564,0.1125258770355001,0.04184913713751528,0.21646602550252192,0.01891474745835308,0.03481823811942253,0.003462186348348985,0.03847080738381142
U0124,42,F,0.26302931214458186,0.17723865515455695,0.021062712300741266,0.25980266376465805,0.038257241311914214,0.0005848383341798772,0.17115155141907154,0.01321329014785886,0.0025667135514401357,0.053093021870997285
U0125,47,M,0.08135482385835623,0.002964419809649201,0.05613696869185307,0.00489908234998665,0.24982870728777934,0.08386441763513533,0.22534521692800685,0.22720263968904456,0.03997495647566717,0.028428767274521646
U0126,38,F,0.006976279439301354,0.03158224142300463,0.14265456745929078,0.12375241794615748,0.3752801377084659,0.15404586151276117,0.04595828740609186,2.9871796725755305e-05,0.004040541292262315,0.11567979401593888
U0127,42,F,0.014084735003156528,0.35334329318443686,0.0012735251115522852,0.2928225154251673,0.011359115046278036,0.06917642351703714,0.0993922247142461,0.08566031730708315,0.04342769633577476,0.029460154355267835
U0128,42,F,0.038932658200537346,0.07949795564760831,0.16591180497004412,0.03872518997870582,0.0009715856650387525,0.16318974859904012,0.31160103232604375,0.028067271362180946,0.09114264387195774,0.08196010937884296
U0129,51,F,0.006925034312682088,0.004792933389377849,0.09361773699036102,0.02762872648075228,0.1534035453875195,0.5231853468069454,0.16555041760566275,0.015661357766271353,0.0021471852638189283,0.007087715996608693
U0130,46,M,0.002840612904555308,0.28131469636718215,0.18435662137364858,8.770810290497845e-05,0.10233099734875474,0.05494965789071235,0.03170993623364043,0.30620295852779167,0.002071391698205043,0.03413541955260471
U0131,41,F,0.29686270979118384,0.020719818575934155,0.001145475972677478,0.0313862929499538,0.5127157173634787,0.10702683702416532,0.003503878864311631,0.00980482246539455,0.008323536625631716,0.008510910367268946
U0132,21,F,0.001796857336442862,0.06931114579645176,0.11315923203789531,0.12992023392731067,0.04744281543413615,0.012685316277211627,0.00016792319120691236,0.0009785742977454265,0.0391460383716837,0.5853918633299157
U0133,60,F,0.06032620496842064,0.1290433014470671,0.13655341483347788,0.0013536344154150084,0.007941841768614654,0.1255196474729321,0.04317680739990166,0.1865627600118293,0.07598721540264691,0.2335351722796947
U0134,59,F,0.21493888215251927,0.15010861115812252,0.217629835789608,0.037101484756760846,0.023886733599830928,0.21912068760024456,0.05366563158020835,0.033887739142084004,0.02063543884025228,0.029024955380369307
U0135,26,F,0.011870539987237276,0.06847426998410208,0.09132273096215,0.361859726457196,0.0009371285119942514,0.12047835788846276,0.06182082048447504,0.029803784431992882,0.1290704154495312,0.12436222584285839
U0136,31,F,0.15616965479191786,0.006044659532981463,0.26182077675975196,0.03534157260427041,0.05660538122511269,0.054163143631501466,0.14456242489164378,0.0039128486868727184,0.12377208885369687,0.15760744902225082
U0137,63,F,0.14832415276389024,0.011428271979257335,0.18944102941296412,0.15781266604584795,0.14321334444046172,0.0779002996438885,0.0006162201176268904,0.012259981838468267,0.049743573511477644,0.20926046024611733
U0138,33,F,0.019782487442859795,0.08916438359999188,0.2225216543635649,0.036197500984451465,0.026672695045015522,0.07990936994400999,0.4503875589268871,9.61324664263049e-05,0.039986460308341236,0.03528175691845191
